host,source,url,available,labeller,archive,snapshot_date,target
dailytarheel.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
morungexpress.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
herald-dispatch.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
heraldsun.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
thesunchronicle.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
lcsun-news.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
newsherald.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
peninsuladailynews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
hawaiitribune-herald.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
santamariatimes.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
timescall.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
conservativedailynews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
norfolkdailynews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
fiddleheadfocus.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
sabanews.net,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
newsleader.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
nsnews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
richmond-news.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
dcourier.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
mankatofreepress.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
webwire.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
newswise.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
thenewsherald.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
times-standard.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
albertleatribune.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
visaliatimesdelta.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
visiontimes.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
djournal.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
westhawaiitoday.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
world-newspapers.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
enterprisenews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
idsnews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
verdenews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
texarkanagazette.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
saturdayeveningpost.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
postindependent.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
gjsentinel.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
dailytrojan.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
wyomingnews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
timesrecordnews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
montereyherald.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
dnews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
timesnews.net,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
messengernews.net,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
dailytexanonline.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
oudaily.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
dailyprincetonian.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
stlamerican.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
herald-citizen.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
independentmail.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
caller.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
nashuatelegraph.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
carrollcountytimes.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
dominionpost.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
piquenewsmagazine.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
journalpioneer.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
thestarpress.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
staugustine.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
dailynexus.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
mauinews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
newstribune.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
mvtimes.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
myrecordjournal.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
thesangaiexpress.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
galvnews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
vvdailypress.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
seattleweekly.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
aspendailynews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
starlocalmedia.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
thewesterlysun.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
dailyemerald.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
nanaimobulletin.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
ellwoodcityledger.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
havasunews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
juneauempire.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
burlingtoncountytimes.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
theleafchronicle.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
gatehousemedia.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
dailyjournalonline.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
gainesvilletimes.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
newburyportnews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
metroweekly.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
emporiagazette.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
hutchnews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
messenger-inquirer.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
thenewsstar.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
citizentribune.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
trillmag.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
skyhinews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
thedailycitizen.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
whiteoutpress.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
journal-news.net,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
dailyamerican.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
muscatinejournal.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
shreveporttimes.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
kdhnews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
observer-reporter.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
decaturdaily.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
vineyardgazette.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
palestineherald.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
mantecabulletin.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
lufkindailynews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
dailyadvance.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
statenews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
chronicleonline.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
timesrepublican.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
postregister.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
register-herald.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
northcoastjournal.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
lodinews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
heraldbulletin.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
cavalierdaily.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
superiortelegram.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
globalcapital.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
milforddailynews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
whittierdailynews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
vagazette.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
nvdaily.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
commercial-news.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
thedickinsonpress.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
myplainview.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
sierrasun.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
effinghamdailynews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
houmatoday.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
ibtimes.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
sentinelandenterprise.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
easyreadernews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
romesentinel.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
riverheadnewsreview.timesreview.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
thenewsdispatch.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
mtairynews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
pittnews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
timesonline.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
swtimes.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
pressenterpriseonline.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
nrtoday.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
bgdailynews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
mustangnews.net,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
winonadailynews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
heralddemocrat.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
wbjournal.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
tribuneledgernews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
usnpl.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
ithacajournal.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
newsandsentinel.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
cdapress.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
thedailytimes.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
thealpenanews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
journalinquirer.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
westport-news.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
dailycomet.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
hartfordbusiness.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
stargazette.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
thedailyworld.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
harrisondaily.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
newpittsburghcourieronline.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
hanfordsentinel.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
hilltimes.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
dailyillini.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
corporateinformation.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
washingtonpost.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
cecildaily.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
fbherald.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
greensburgdailynews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
fitsnews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
daily-times.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
albanyherald.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
fairmontsentinel.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
aikenstandard.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
gothamgazette.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
oecdobserver.org,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
dailyindependent.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
gastongazette.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
rutlandherald.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
dailyastorian.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
newarkpostonline.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
brownsvilleherald.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
thepostathens.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
keysnews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
dailyevergreen.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
nrcolumbus.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
newtimesslo.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
spotlightnews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
thereporteronline.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
newpraguetimes.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
badgerherald.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
washtimes.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
freemanjournal.net,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
journalreview.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
heraldpalladium.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
hawaiifreepress.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
dailyorange.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
jamestownsun.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
graphicnews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
elkodaily.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
middletownpress.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
bainbridgereview.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
dailysentinel.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
paradisepost.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
goshennews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
editorandpublisher.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
newsgram.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
thefacts.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
milligazette.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
reporternews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
mininggazette.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
courier-tribune.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
eastvalleytribune.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
flkeysnews.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
kearneyhub.com,AWIS,https://docs.aws.amazon.com/AlexaWebInfoService/latest/index.html,TRUE,Webshrinker,None,None,news
ktuu.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
kyes.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
ktva.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
youralaskalink.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
tvtv.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
webcenter11.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
5newsonline.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
wbrc.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
wvtm13.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
abc3340.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
